Dia,Mes,Ano,Caudal_Diario
18,MAR,1975,24.4
19,MAR,1975,24.4
20,MAR,1975,23.7
21,MAR,1975,23.7
22,MAR,1975,23.3
23,MAR,1975,30.8
24,MAR,1975,41.2
25,MAR,1975,27.4
26,MAR,1975,24.4
27,MAR,1975,23.2
28,MAR,1975,28.1
29,MAR,1975,30.3
30,MAR,1975,28.5
31,MAR,1975,28.8
1,ABR,1975,30.8
2,ABR,1975,35.4
3,ABR,1975,35.4
4,ABR,1975,42.7
5,ABR,1975,36.4
6,ABR,1975,30.2
7,ABR,1975,25.9
8,ABR,1975,24.4
9,ABR,1975,22.9
10,ABR,1975,23.7
11,ABR,1975,24
12,ABR,1975,22.9
13,ABR,1975,21.5
14,ABR,1975,22.2
15,ABR,1975,22.9
16,ABR,1975,22.2
17,ABR,1975,20.9
18,ABR,1975,20.2
19,ABR,1975,20.2
20,ABR,1975,19.6
21,ABR,1975,19.2
22,ABR,1975,20.2
23,ABR,1975,19.2
24,ABR,1975,18.9
25,ABR,1975,18.9
26,ABR,1975,19.6
27,ABR,1975,23.5
28,ABR,1975,26.5
29,ABR,1975,29.1
30,ABR,1975,26.2
31,ABR,1975,
1,MAY,1975,35.3
2,MAY,1975,38.8
3,MAY,1975,42.1
4,MAY,1975,69.2
5,MAY,1975,81.1
6,MAY,1975,116
7,MAY,1975,136
8,MAY,1975,137
9,MAY,1975,105
10,MAY,1975,96
11,MAY,1975,83
12,MAY,1975,78
13,MAY,1975,89
14,MAY,1975,70.1
15,MAY,1975,64
16,MAY,1975,67
17,MAY,1975,59.3
18,MAY,1975,62.6
19,MAY,1975,54.6
20,MAY,1975,55.7
21,MAY,1975,76.6
22,MAY,1975,153
23,MAY,1975,169
24,MAY,1975,136
25,MAY,1975,144
26,MAY,1975,153
27,MAY,1975,161
28,MAY,1975,235
29,MAY,1975,265
30,MAY,1975,274
31,MAY,1975,242
1,JUN,1975,284
2,JUN,1975,291
3,JUN,1975,211
4,JUN,1975,205
5,JUN,1975,283
6,JUN,1975,254
7,JUN,1975,231
8,JUN,1975,256
9,JUN,1975,207
10,JUN,1975,199
11,JUN,1975,182
12,JUN,1975,158
13,JUN,1975,144
14,JUN,1975,131
15,JUN,1975,173
16,JUN,1975,187
17,JUN,1975,165
18,JUN,1975,142
19,JUN,1975,131
20,JUN,1975,195
21,JUN,1975,275
22,JUN,1975,252
23,JUN,1975,198
24,JUN,1975,144
25,JUN,1975,149
26,JUN,1975,172
27,JUN,1975,195
28,JUN,1975,133
29,JUN,1975,157
30,JUN,1975,198
31,JUN,1975,
1,JUL,1975,144
2,JUL,1975,153
3,JUL,1975,228
4,JUL,1975,184
5,JUL,1975,152
6,JUL,1975,202
7,JUL,1975,179
8,JUL,1975,199
9,JUL,1975,194
10,JUL,1975,178
11,JUL,1975,145
12,JUL,1975,182
13,JUL,1975,249
14,JUL,1975,340
15,JUL,1975,331
16,JUL,1975,244
17,JUL,1975,224
18,JUL,1975,195
19,JUL,1975,233
20,JUL,1975,317
21,JUL,1975,353
22,JUL,1975,385
23,JUL,1975,336
24,JUL,1975,278
25,JUL,1975,358
26,JUL,1975,370
27,JUL,1975,382
28,JUL,1975,370
29,JUL,1975,285
30,JUL,1975,171
31,JUL,1975,149
1,AGO,1975,156
2,AGO,1975,178
3,AGO,1975,407
4,AGO,1975,520
5,AGO,1975,271
6,AGO,1975,259
7,AGO,1975,275
8,AGO,1975,268
9,AGO,1975,255
10,AGO,1975,239
11,AGO,1975,189
12,AGO,1975,168
13,AGO,1975,151
14,AGO,1975,169
15,AGO,1975,178
16,AGO,1975,225
17,AGO,1975,267
18,AGO,1975,334
19,AGO,1975,400
20,AGO,1975,448
21,AGO,1975,385
22,AGO,1975,362
23,AGO,1975,528
24,AGO,1975,435
25,AGO,1975,313
26,AGO,1975,306
27,AGO,1975,427
28,AGO,1975,468
29,AGO,1975,385
30,AGO,1975,337
31,AGO,1975,342
1,SET,1975,369
2,SET,1975,445
3,SET,1975,447
4,SET,1975,431
5,SET,1975,426
6,SET,1975,439
7,SET,1975,432
8,SET,1975,425
9,SET,1975,861
10,SET,1975,796
11,SET,1975,530
12,SET,1975,536
13,SET,1975,539
14,SET,1975,437
15,SET,1975,394
16,SET,1975,369
17,SET,1975,329
18,SET,1975,320
19,SET,1975,385
20,SET,1975,553
21,SET,1975,617
22,SET,1975,523
23,SET,1975,521
24,SET,1975,510
25,SET,1975,471
26,SET,1975,870
27,SET,1975,773
28,SET,1975,520
29,SET,1975,499
30,SET,1975,504
31,SET,1975,
1,OCT,1975,429
2,OCT,1975,505
3,OCT,1975,493
4,OCT,1975,533
5,OCT,1975,436
6,OCT,1975,413
7,OCT,1975,408
8,OCT,1975,388
9,OCT,1975,456
10,OCT,1975,392
11,OCT,1975,386
12,OCT,1975,443
13,OCT,1975,443
14,OCT,1975,621
15,OCT,1975,565
16,OCT,1975,703
17,OCT,1975,815
18,OCT,1975,681
19,OCT,1975,543
20,OCT,1975,547
21,OCT,1975,462
22,OCT,1975,406
23,OCT,1975,391
24,OCT,1975,480
25,OCT,1975,552
26,OCT,1975,760
27,OCT,1975,843
28,OCT,1975,514
29,OCT,1975,505
30,OCT,1975,440
31,OCT,1975,476
1,NOV,1975,483
2,NOV,1975,511
3,NOV,1975,499
4,NOV,1975,593
5,NOV,1975,553
6,NOV,1975,614
7,NOV,1975,717
8,NOV,1975,644
9,NOV,1975,536
10,NOV,1975,558
11,NOV,1975,709
12,NOV,1975,656
13,NOV,1975,609
14,NOV,1975,578
15,NOV,1975,600
16,NOV,1975,694
17,NOV,1975,530
18,NOV,1975,467
19,NOV,1975,450
20,NOV,1975,462
21,NOV,1975,429
22,NOV,1975,389
23,NOV,1975,540
24,NOV,1975,477
25,NOV,1975,396
26,NOV,1975,369
27,NOV,1975,328
28,NOV,1975,272
29,NOV,1975,241
30,NOV,1975,241
31,NOV,1975,
1,DIC,1975,205
2,DIC,1975,202
3,DIC,1975,207
4,DIC,1975,245
5,DIC,1975,245
6,DIC,1975,240
7,DIC,1975,235
8,DIC,1975,240
9,DIC,1975,272
10,DIC,1975,222
11,DIC,1975,205
12,DIC,1975,199
13,DIC,1975,197
14,DIC,1975,205
15,DIC,1975,190
16,DIC,1975,172
17,DIC,1975,145
18,DIC,1975,130
19,DIC,1975,120
20,DIC,1975,116
21,DIC,1975,112
22,DIC,1975,115
23,DIC,1975,111
24,DIC,1975,101
25,DIC,1975,97
26,DIC,1975,96
27,DIC,1975,93
28,DIC,1975,87
29,DIC,1975,82
30,DIC,1975,81
31,DIC,1975,82
1,ENE,1976,84
2,ENE,1976,80
3,ENE,1976,76
4,ENE,1976,74
5,ENE,1976,70
6,ENE,1976,6.8
7,ENE,1976,66
8,ENE,1976,64
9,ENE,1976,62
10,ENE,1976,61
11,ENE,1976,60
12,ENE,1976,58
13,ENE,1976,57
14,ENE,1976,56
15,ENE,1976,54
16,ENE,1976,53
17,ENE,1976,52
18,ENE,1976,51
19,ENE,1976,50
20,ENE,1976,50
21,ENE,1976,49
22,ENE,1976,49
23,ENE,1976,48
24,ENE,1976,47
25,ENE,1976,47
26,ENE,1976,46
27,ENE,1976,45
28,ENE,1976,45
29,ENE,1976,45
30,ENE,1976,48
31,ENE,1976,53
1,FEB,1976,55.3
2,FEB,1976,53.8
3,FEB,1976,46.5
4,FEB,1976,44.7
5,FEB,1976,43.3
6,FEB,1976,41.8
7,FEB,1976,40.4
8,FEB,1976,38.9
9,FEB,1976,37.5
10,FEB,1976,36
11,FEB,1976,34.6
12,FEB,1976,39.3
13,FEB,1976,34.2
14,FEB,1976,32.3
15,FEB,1976,31.9
16,FEB,1976,31.5
17,FEB,1976,31.1
18,FEB,1976,30.7
19,FEB,1976,30.3
20,FEB,1976,29.9
21,FEB,1976,29.5
22,FEB,1976,29.1
23,FEB,1976,28.7
24,FEB,1976,28.3
25,FEB,1976,27.9
26,FEB,1976,27.5
27,FEB,1976,27.1
28,FEB,1976,26.7
29,FEB,1976,26.3
30,FEB,1976,
31,FEB,1976,
1,MAR,1976,25.9
2,MAR,1976,25.5
3,MAR,1976,25.1
4,MAR,1976,25.3
5,MAR,1976,24.4
6,MAR,1976,25
7,MAR,1976,25
8,MAR,1976,24.4
9,MAR,1976,24.1
10,MAR,1976,23.7
11,MAR,1976,23.3
12,MAR,1976,23
13,MAR,1976,22.6
14,MAR,1976,22.2
15,MAR,1976,21.9
16,MAR,1976,21.5
17,MAR,1976,21.7
18,MAR,1976,21.5
19,MAR,1976,21.1
20,MAR,1976,21
21,MAR,1976,20.8
22,MAR,1976,20.7
23,MAR,1976,20.5
24,MAR,1976,20.5
25,MAR,1976,20.7
26,MAR,1976,21
27,MAR,1976,21.5
28,MAR,1976,21.9
29,MAR,1976,22.5
30,MAR,1976,23
31,MAR,1976,23.5
1,ABR,1976,25.2
2,ABR,1976,20.3
3,ABR,1976,19.2
4,ABR,1976,18.9
5,ABR,1976,18.9
6,ABR,1976,18.6
7,ABR,1976,19.9
8,ABR,1976,19.5
9,ABR,1976,32.7
10,ABR,1976,42.3
11,ABR,1976,28.9
12,ABR,1976,24.1
13,ABR,1976,20
14,ABR,1976,19.4
15,ABR,1976,18.9
16,ABR,1976,19.1
17,ABR,1976,19
18,ABR,1976,18.9
19,ABR,1976,19.6
20,ABR,1976,19.7
21,ABR,1976,31
22,ABR,1976,33.5
23,ABR,1976,23.7
24,ABR,1976,19.9
25,ABR,1976,23.1
26,ABR,1976,33.4
27,ABR,1976,36.5
28,ABR,1976,32.8
29,ABR,1976,32.5
30,ABR,1976,42.6
31,ABR,1976,
1,MAY,1976,
2,MAY,1976,
3,MAY,1976,
4,MAY,1976,
5,MAY,1976,
6,MAY,1976,
7,MAY,1976,
8,MAY,1976,
9,MAY,1976,
10,MAY,1976,
11,MAY,1976,
12,MAY,1976,
13,MAY,1976,
14,MAY,1976,
15,MAY,1976,
16,MAY,1976,
17,MAY,1976,
18,MAY,1976,
19,MAY,1976,
20,MAY,1976,
21,MAY,1976,
22,MAY,1976,
23,MAY,1976,
24,MAY,1976,
25,MAY,1976,
26,MAY,1976,
27,MAY,1976,
28,MAY,1976,
29,MAY,1976,
30,MAY,1976,
31,MAY,1976,
1,JUN,1976,211
2,JUN,1976,246
3,JUN,1976,304
4,JUN,1976,216
5,JUN,1976,170
6,JUN,1976,146
7,JUN,1976,133
8,JUN,1976,129
9,JUN,1976,134
10,JUN,1976,131
11,JUN,1976,178
12,JUN,1976,135
13,JUN,1976,159
14,JUN,1976,126
15,JUN,1976,108
16,JUN,1976,106
17,JUN,1976,111
18,JUN,1976,123
19,JUN,1976,176
20,JUN,1976,177
21,JUN,1976,144
22,JUN,1976,160
23,JUN,1976,140
24,JUN,1976,179
25,JUN,1976,216
26,JUN,1976,175
27,JUN,1976,203
28,JUN,1976,153
29,JUN,1976,141
30,JUN,1976,127
31,JUN,1976,
1,JUL,1976,119
2,JUL,1976,124
3,JUL,1976,158
4,JUL,1976,174
5,JUL,1976,194
6,JUL,1976,179
7,JUL,1976,157
8,JUL,1976,151
9,JUL,1976,163
10,JUL,1976,127
11,JUL,1976,117
12,JUL,1976,109
13,JUL,1976,101
14,JUL,1976,92.8
15,JUL,1976,85.1
16,JUL,1976,80.7
17,JUL,1976,77.8
18,JUL,1976,77.1
19,JUL,1976,79.9
20,JUL,1976,72.1
21,JUL,1976,114
22,JUL,1976,85.1
23,JUL,1976,77.8
24,JUL,1976,76.4
25,JUL,1976,96.1
26,JUL,1976,72.2
27,JUL,1976,69.5
28,JUL,1976,64.3
29,JUL,1976,66.3
30,JUL,1976,63
31,JUL,1976,59.9
1,AGO,1976,79.2
2,AGO,1976,127
3,AGO,1976,231
4,AGO,1976,138
5,AGO,1976,92.7
6,AGO,1976,81.9
7,AGO,1976,99.3
8,AGO,1976,75.3
9,AGO,1976,65.8
10,AGO,1976,61.7
11,AGO,1976,59.7
12,AGO,1976,57.7
13,AGO,1976,60.7
14,AGO,1976,66.3
15,AGO,1976,76
16,AGO,1976,68.5
17,AGO,1976,91.5
18,AGO,1976,63
19,AGO,1976,60.3
20,AGO,1976,55.1
21,AGO,1976,57.4
22,AGO,1976,108
23,AGO,1976,92.8
24,AGO,1976,92.9
25,AGO,1976,118
26,AGO,1976,105
27,AGO,1976,112
28,AGO,1976,117
29,AGO,1976,129
30,AGO,1976,140
31,AGO,1976,105
1,SET,1976,141
2,SET,1976,142
3,SET,1976,140
4,SET,1976,112
5,SET,1976,140
6,SET,1976,151
7,SET,1976,109
8,SET,1976,102
9,SET,1976,93.4
10,SET,1976,82.1
11,SET,1976,74.5
12,SET,1976,78
13,SET,1976,69.4
14,SET,1976,80.5
15,SET,1976,214
16,SET,1976,377
17,SET,1976,200
18,SET,1976,151
19,SET,1976,132
20,SET,1976,127
21,SET,1976,137
22,SET,1976,135
23,SET,1976,127
24,SET,1976,197
25,SET,1976,180
26,SET,1976,183
27,SET,1976,187
28,SET,1976,308
29,SET,1976,350
30,SET,1976,244
31,SET,1976,
1,OCT,1976,261
2,OCT,1976,385
3,OCT,1976,450
4,OCT,1976,589
5,OCT,1976,447
6,OCT,1976,422
7,OCT,1976,395
8,OCT,1976,484
9,OCT,1976,573
10,OCT,1976,413
11,OCT,1976,372
12,OCT,1976,395
13,OCT,1976,498
14,OCT,1976,493
15,OCT,1976,454
16,OCT,1976,386
17,OCT,1976,439
18,OCT,1976,490
19,OCT,1976,732
20,OCT,1976,392
21,OCT,1976,316
22,OCT,1976,281
23,OCT,1976,276
24,OCT,1976,239
25,OCT,1976,270
26,OCT,1976,320
27,OCT,1976,234
28,OCT,1976,225
29,OCT,1976,190
30,OCT,1976,235
31,OCT,1976,273
1,NOV,1976,234
2,NOV,1976,210
3,NOV,1976,179
4,NOV,1976,164
5,NOV,1976,167
6,NOV,1976,162
7,NOV,1976,147
8,NOV,1976,141
9,NOV,1976,157
10,NOV,1976,175
11,NOV,1976,208
12,NOV,1976,265
13,NOV,1976,379
14,NOV,1976,241
15,NOV,1976,222
16,NOV,1976,290
17,NOV,1976,257
18,NOV,1976,207
19,NOV,1976,184
20,NOV,1976,193
21,NOV,1976,201
22,NOV,1976,160
23,NOV,1976,160
24,NOV,1976,145
25,NOV,1976,137
26,NOV,1976,131
27,NOV,1976,126
28,NOV,1976,119
29,NOV,1976,120
30,NOV,1976,120
31,NOV,1976,
1,DIC,1976,108
2,DIC,1976,103
3,DIC,1976,101
4,DIC,1976,103
5,DIC,1976,96
6,DIC,1976,88.1
7,DIC,1976,85.1
8,DIC,1976,79.2
9,DIC,1976,73.6
10,DIC,1976,66.9
11,DIC,1976,64.3
12,DIC,1976,60.5
13,DIC,1976,58.1
14,DIC,1976,56.2
15,DIC,1976,71.4
16,DIC,1976,71.8
17,DIC,1976,60.5
18,DIC,1976,53
19,DIC,1976,52
20,DIC,1976,51
21,DIC,1976,49.7
22,DIC,1976,48
23,DIC,1976,47
24,DIC,1976,46
25,DIC,1976,45
26,DIC,1976,44
27,DIC,1976,43
28,DIC,1976,42
29,DIC,1976,41
30,DIC,1976,40
31,DIC,1976,39.5
1,ENE,1977,39
2,ENE,1977,37.8
3,ENE,1977,37
4,ENE,1977,36.1
5,ENE,1977,35.3
6,ENE,1977,35
7,ENE,1977,34
8,ENE,1977,33.5
9,ENE,1977,33
10,ENE,1977,32.3
11,ENE,1977,31
12,ENE,1977,31.3
13,ENE,1977,30.5
14,ENE,1977,30.1
15,ENE,1977,30
16,ENE,1977,29
17,ENE,1977,28.8
18,ENE,1977,28.5
19,ENE,1977,28.3
20,ENE,1977,28
21,ENE,1977,27.8
22,ENE,1977,27.5
23,ENE,1977,27.3
24,ENE,1977,27
25,ENE,1977,26.8
26,ENE,1977,26.5
27,ENE,1977,26.3
28,ENE,1977,26
29,ENE,1977,25.8
30,ENE,1977,25.5
31,ENE,1977,25.3
1,FEB,1977,25
2,FEB,1977,24.8
3,FEB,1977,24.5
4,FEB,1977,24.3
5,FEB,1977,24
6,FEB,1977,23.8
7,FEB,1977,23.5
8,FEB,1977,23.3
9,FEB,1977,23
10,FEB,1977,22.8
11,FEB,1977,22.5
12,FEB,1977,22.3
13,FEB,1977,22
14,FEB,1977,21.8
15,FEB,1977,21.5
16,FEB,1977,21.3
17,FEB,1977,21
18,FEB,1977,20.8
19,FEB,1977,20.5
20,FEB,1977,20.3
21,FEB,1977,20
22,FEB,1977,19.8
23,FEB,1977,19.5
24,FEB,1977,19.3
25,FEB,1977,19.2
26,FEB,1977,1910
27,FEB,1977,18.9
28,FEB,1977,18.8
29,FEB,1977,
30,FEB,1977,
31,FEB,1977,
1,MAR,1977,18.6
2,MAR,1977,18.5
3,MAR,1977,18.3
4,MAR,1977,18.2
5,MAR,1977,18.1
6,MAR,1977,18
7,MAR,1977,17.8
8,MAR,1977,17.7
9,MAR,1977,17.5
10,MAR,1977,17.3
11,MAR,1977,17.1
12,MAR,1977,16.8
13,MAR,1977,16.6
14,MAR,1977,16.4
15,MAR,1977,16.2
16,MAR,1977,16
17,MAR,1977,15.8
18,MAR,1977,15.6
19,MAR,1977,15.3
20,MAR,1977,15.1
21,MAR,1977,14.9
22,MAR,1977,14.7
23,MAR,1977,17.2
24,MAR,1977,17.1
25,MAR,1977,19.6
26,MAR,1977,18
27,MAR,1977,16.2
28,MAR,1977,14.8
29,MAR,1977,14.2
30,MAR,1977,17.2
31,MAR,1977,
1,ABR,1977,32
2,ABR,1977,30.4
3,ABR,1977,21.1
4,ABR,1977,20.9
5,ABR,1977,28.7
6,ABR,1977,29.3
7,ABR,1977,21.6
8,ABR,1977,18.3
9,ABR,1977,17.1
10,ABR,1977,15.9
11,ABR,1977,15.3
12,ABR,1977,15.3
13,ABR,1977,14.8
14,ABR,1977,14.8
15,ABR,1977,14.8
16,ABR,1977,26.6
17,ABR,1977,40.1
18,ABR,1977,25.9
19,ABR,1977,21.2
20,ABR,1977,21.3
21,ABR,1977,20.5
22,ABR,1977,21.7
23,ABR,1977,22.4
24,ABR,1977,20.3
25,ABR,1977,13.1
26,ABR,1977,33.6
27,ABR,1977,53.1
28,ABR,1977,43.2
29,ABR,1977,35
30,ABR,1977,29.4
31,ABR,1977,
1,MAY,1977,27.4
2,MAY,1977,24.4
3,MAY,1977,24.4
4,MAY,1977,22.9
5,MAY,1977,22.9
6,MAY,1977,21.5
7,MAY,1977,21.9
8,MAY,1977,22.9
9,MAY,1977,21.5
10,MAY,1977,56.7
11,MAY,1977,33.7
12,MAY,1977,29.7
13,MAY,1977,24.4
14,MAY,1977,22.4
15,MAY,1977,28.2
16,MAY,1977,46
17,MAY,1977,35.1
18,MAY,1977,32.5
19,MAY,1977,39.8
20,MAY,1977,39.2
21,MAY,1977,45.2
22,MAY,1977,99.1
23,MAY,1977,101
24,MAY,1977,138
25,MAY,1977,83.2
26,MAY,1977,73
27,MAY,1977,70.1
28,MAY,1977,75.3
29,MAY,1977,122
30,MAY,1977,83.6
31,MAY,1977,124
1,JUN,1977,249
2,JUN,1977,129
3,JUN,1977,274
4,JUN,1977,260
5,JUN,1977,225
6,JUN,1977,170
7,JUN,1977,248
8,JUN,1977,393
9,JUN,1977,287
10,JUN,1977,174
11,JUN,1977,147
12,JUN,1977,116
13,JUN,1977,116
14,JUN,1977,135
15,JUN,1977,153
16,JUN,1977,138
17,JUN,1977,99.2
18,JUN,1977,117
19,JUN,1977,94.2
20,JUN,1977,89.9
21,JUN,1977,90.1
22,JUN,1977,96.1
23,JUN,1977,75
24,JUN,1977,69.5
25,JUN,1977,63
26,JUN,1977,60.5
27,JUN,1977,58.1
28,JUN,1977,57.2
29,JUN,1977,69.8
30,JUN,1977,65.8
31,JUN,1977, 
1,JUL,1977,61.8
2,JUL,1977,54.6
3,JUL,1977,54.3
4,JUL,1977,53.5
5,JUL,1977,52.3
6,JUL,1977,55.5
7,JUL,1977,69.2
8,JUL,1977,55.7
9,JUL,1977,51.1
10,JUL,1977,51.1
11,JUL,1977,47.8
12,JUL,1977,46.8
13,JUL,1977,47.8
14,JUL,1977,45.7
15,JUL,1977,43.6
16,JUL,1977,44.7
17,JUL,1977,41.6
18,JUL,1977,40.6
19,JUL,1977,52.7
20,JUL,1977,37.8
21,JUL,1977,35.9
22,JUL,1977,33.2
23,JUL,1977,31.5
24,JUL,1977,29.8
25,JUL,1977,30.6
26,JUL,1977,31.5
27,JUL,1977,31.5
28,JUL,1977,30.6
29,JUL,1977,28.2
30,JUL,1977,27.4
31,JUL,1977,35
1,AGO,1977,29.8
2,AGO,1977,32.5
3,AGO,1977,45.6
4,AGO,1977,32.3
5,AGO,1977,29
6,AGO,1977,66
7,AGO,1977,111
8,AGO,1977,215
9,AGO,1977,124
10,AGO,1977,114
11,AGO,1977,130
12,AGO,1977,90.5
13,AGO,1977,76.4
14,AGO,1977,72
15,AGO,1977,87.1
16,AGO,1977,89.9
17,AGO,1977,206
18,AGO,1977,247
19,AGO,1977,232
20,AGO,1977,226
21,AGO,1977,313
22,AGO,1977,289
23,AGO,1977,228
24,AGO,1977,238
25,AGO,1977,318
26,AGO,1977,260
27,AGO,1977,193
28,AGO,1977,148
29,AGO,1977,126
30,AGO,1977,11
31,AGO,1977,117
1,SET,1977,129
2,SET,1977,120
3,SET,1977,99.7
4,SET,1977,88.1
5,SET,1977,83.8
6,SET,1977,85.5
7,SET,1977,79.2
8,SET,1977,75
9,SET,1977,69.5
10,SET,1977,68.2
11,SET,1977,74.8
12,SET,1977,88.5
13,SET,1977,302
14,SET,1977,431
15,SET,1977,547
16,SET,1977,489
17,SET,1977,273
18,SET,1977,282
19,SET,1977,233
20,SET,1977,233
21,SET,1977,207
22,SET,1977,230
23,SET,1977,238
24,SET,1977,215
25,SET,1977,311
26,SET,1977,427
27,SET,1977,350
28,SET,1977,357
29,SET,1977,356
30,SET,1977,390
31,SET,1977, 
1,OCT,1977,487
2,OCT,1977,451
3,OCT,1977,331
4,OCT,1977,267
5,OCT,1977,232
6,OCT,1977,193
7,OCT,1977,177
8,OCT,1977,177
9,OCT,1977,161
10,OCT,1977,165
11,OCT,1977,196
12,OCT,1977,344
13,OCT,1977,251
14,OCT,1977,217
15,OCT,1977,259
16,OCT,1977,289
17,OCT,1977,387
18,OCT,1977,310
19,OCT,1977,262
20,OCT,1977,256
21,OCT,1977,241
22,OCT,1977,295
23,OCT,1977,346
24,OCT,1977,392
25,OCT,1977,339
26,OCT,1977,254
27,OCT,1977,227
28,OCT,1977,342
29,OCT,1977,374
30,OCT,1977,316
31,OCT,1977,272
1,NOV,1977,297
2,NOV,1977,322
3,NOV,1977,363
4,NOV,1977,267
5,NOV,1977,208
6,NOV,1977,267
7,NOV,1977,326
8,NOV,1977,339
9,NOV,1977,269
10,NOV,1977,214
11,NOV,1977,202
12,NOV,1977,231
13,NOV,1977,226
14,NOV,1977,259
15,NOV,1977,278
16,NOV,1977,387
17,NOV,1977,556
18,NOV,1977,670
19,NOV,1977,500
20,NOV,1977,365
21,NOV,1977,287
22,NOV,1977,232
23,NOV,1977,212
24,NOV,1977,184
25,NOV,1977,165
26,NOV,1977,261
27,NOV,1977,224
28,NOV,1977,180
29,NOV,1977,160
30,NOV,1977,149
31,NOV,1977, 
1,DIC,1977,152
2,DIC,1977,172
3,DIC,1977,141
4,DIC,1977,127
5,DIC,1977,123
6,DIC,1977,113
7,DIC,1977,111
8,DIC,1977,110
9,DIC,1977,105
10,DIC,1977,99.2
11,DIC,1977,120
12,DIC,1977,98.6
13,DIC,1977,105
14,DIC,1977,129
15,DIC,1977,101
16,DIC,1977,92.8
17,DIC,1977,108
18,DIC,1977,93.6
19,DIC,1977,89.7
20,DIC,1977,87.1
21,DIC,1977,105
22,DIC,1977,86.2
23,DIC,1977,80.7
24,DIC,1977,75
25,DIC,1977,73.6
26,DIC,1977,71
27,DIC,1977,69
28,DIC,1977,68
29,DIC,1977,66
30,DIC,1977,64
31,DIC,1977,61.8
1,ENE,1978,59.3
2,ENE,1978,57.9
3,ENE,1978,56.5
4,ENE,1978,55.1
5,ENE,1978,53.7
6,ENE,1978,52.3
7,ENE,1978,51
8,ENE,1978,49.6
9,ENE,1978,48.2
10,ENE,1978,46.8
11,ENE,1978,46.8
12,ENE,1978,48.9
13,ENE,1978,47.8
14,ENE,1978,54.6
15,ENE,1978,48.4
16,ENE,1978,44.7
17,ENE,1978,43.7
18,ENE,1978,42.8
19,ENE,1978,41.8
20,ENE,1978,40.8
21,ENE,1978,39.9
22,ENE,1978,38.9
23,ENE,1978,37.9
24,ENE,1978,37
25,ENE,1978,36
26,ENE,1978,35.2
27,ENE,1978,34.4
28,ENE,1978,33.7
29,ENE,1978,32.9
30,ENE,1978,32.1
31,ENE,1978,31.3
1,FEB,1978,30.5
2,FEB,1978,29.8
3,FEB,1978,29
4,FEB,1978,29.8
5,FEB,1978,29.8
6,FEB,1978,30.2
7,FEB,1978,32.7
8,FEB,1978,35
9,FEB,1978,32.3
10,FEB,1978,30.6
11,FEB,1978,36.6
12,FEB,1978,36.7
13,FEB,1978,47
14,FEB,1978,33.2
15,FEB,1978,30.6
16,FEB,1978,30
17,FEB,1978,29.4
18,FEB,1978,28.9
19,FEB,1978,28.4
20,FEB,1978,27.8
21,FEB,1978,27.3
22,FEB,1978,26.7
23,FEB,1978,26.1
24,FEB,1978,25.6
25,FEB,1978,25
26,FEB,1978,24.4
27,FEB,1978,23.9
28,FEB,1978,23.3
29,FEB,1978, 
30,FEB,1978, 
31,FEB,1978, 
1,MAR,1978,22.8
2,MAR,1978,22.2
3,MAR,1978,30.3
4,MAR,1978,23.7
5,MAR,1978,24.4
6,MAR,1978,28.2
7,MAR,1978,22.9
8,MAR,1978,23.7
9,MAR,1978,29
10,MAR,1978,32
11,MAR,1978,25.9
12,MAR,1978,23.2
13,MAR,1978,22
14,MAR,1978,21
15,MAR,1978,20
16,MAR,1978,19.8
17,MAR,1978,19
18,MAR,1978,18.9
19,MAR,1978,18.8
20,MAR,1978,18.5
21,MAR,1978,18.4
22,MAR,1978,21.2
23,MAR,1978,28.3
24,MAR,1978,31.5
25,MAR,1978,37.2
26,MAR,1978,32
27,MAR,1978,25.9
28,MAR,1978,55.5
29,MAR,1978,38.7
30,MAR,1978,62.6
31,MAR,1978,40.1
1,ABR,1978,82.5
2,ABR,1978,54.1
3,ABR,1978,39.7
4,ABR,1978,35
5,ABR,1978,32.3
6,ABR,1978,30.6
7,ABR,1978,29
8,ABR,1978,30.6
9,ABR,1978,40.5
10,ABR,1978,35.9
11,ABR,1978,32.5
12,ABR,1978,32.3
13,ABR,1978,31.3
14,ABR,1978,32.3
15,ABR,1978,42.3
16,ABR,1978,58.7
17,ABR,1978,111
18,ABR,1978,81.5
19,ABR,1978,132
20,ABR,1978,185
21,ABR,1978,116
22,ABR,1978,75.1
23,ABR,1978,78.1
24,ABR,1978,92
25,ABR,1978,105
26,ABR,1978,119
27,ABR,1978,183
28,ABR,1978,120
29,ABR,1978,92.9
30,ABR,1978,96.3
31,ABR,1978, 
1,MAY,1978,87.9
2,MAY,1978,133
3,MAY,1978,251
4,MAY,1978,209
5,MAY,1978,149
6,MAY,1978,162
7,MAY,1978,110
8,MAY,1978,127
9,MAY,1978,131
10,MAY,1978,111
11,MAY,1978,99.2
12,MAY,1978,86.6
13,MAY,1978,88.6
14,MAY,1978,80.7
15,MAY,1978,77.8
16,MAY,1978,81.2
17,MAY,1978,90.5
18,MAY,1978,142
19,MAY,1978,125
20,MAY,1978,132
21,MAY,1978,103
22,MAY,1978,111
23,MAY,1978,152
24,MAY,1978,124
25,MAY,1978,117
26,MAY,1978,157
27,MAY,1978,222
28,MAY,1978,174
29,MAY,1978,184
30,MAY,1978,194
31,MAY,1978,263
1,JUN,1978,308
2,JUN,1978,379
3,JUN,1978,296
4,JUN,1978,268
